ID or #		Start	End
2741		3062015	3062800
2742		3062824	3064302
2743		3064299	3065195
2744		3074201	3075478
2745		3092122	3093102
2746		3093120	3093824
2747		3093842	3094408
2748		3094405	3094695
2749		3094703	3095296
2750		3095289	3096425
2751		3102115	3102390
2752		3102455	3103534
2753		3107575	3108282
2754		3108612	3109148
2755		3111089	3111499
2756		3111565	3112374
2757		3112572	3117134
2758		3117619	3119301
2759		3123492	3124544
2760		3124544	3126043
2761		3126294	3127058
2762		3129363	3130430
2763		3130476	3131234
2764		3131266	3131979
2765		3132153	3132845
2766		3136749	3137615
2767		3143165	3144283
2768		3144472	3144759
2769		3145919	3146959
2770		3146999	3147493
2771		3152284	3153240
2772		3153377	3154540
2773		3154645	3155472
2774		3155672	3156598
2775		3156649	3156906
2776		3156949	3159168
2777		3164133	3165740
2778		3165873	3166268
2779		3166270	3166566
2780		3166771	3167253
2781		3167306	3167698
2782		3167850	3168509
2783		3168506	3169855
2784		3169901	3170233
2785		3182862	3183152
2786		2899918	2901396
2787		2902769	2903440
2788		2903733	2904605
2789		2989290	2989781
2790		2990116	2991492
2791		2991660	2991878
2792		2997158	2997913
2793		2998367	3000625
2794		3000636	3001514
2795		3001511	3001990
2796		3002030	3003808
2797		3004284	3005474
2798		3005532	3006728
2799		3006786	3007997
2800		3008050	3009435
2801		3009483	3010415
2802		3010636	3012261
2803		3012309	3013079
2804		3013182	3013760
2805		3014082	3017180
2806		3017183	3018511
2807		3018562	3019341
2808		3019338	3022208
2809		3022373	3023773
2810		3023788	3025107
2811		3025143	3026510
2812		3026546	3027034
2813		3027034	3028953
2814		3029389	3030837
2815		3031087	3031635
2816		3038438	3038845
2817		3038826	3039092
2818		2969293	2969511
2819		3040511	3041170
2820		3041334	3041645
2821		3041684	3043123
2822		2940940	2941167
2823		2941359	2942564
2824		2942564	2943007
2825		2943058	2943864
2826		2944103	2945200
2827		2945779	2947032
2828		2966469	2966999
2829		2968442	2969155
2830		2969619	2970659
2831		2981310	2982146
2832		2982433	2983614
2833		2983869	2985098
2834		2985558	2986190
2835		2986524	2987333
2836		2987326	2987808
2837		2857782	2858438
2838		2858489	2859256
2839		2859452	2860360
2840		2860357	2861523
2841		2861615	2862253
2842		2862258	2863034
2843		2863123	2864487
2844		2868277	2869326
2845		2869802	2870512
2846		2870531	2870842
2847		2876877	2877794
2848		2877810	2878409
2849		2878396	2879070
2850		2879073	2880164
2851		2880177	2880659
2852		2880652	2882160
2853		2890236	2890601
2854		2890679	2891950
2855		2891941	2892201
2856		2892218	2892793
2857		2892941	2893801
2858		2893798	2894577
2859		2894555	2895892
2860		2895986	2897440
2861		2897510	2898295
2862		1940686	1941441
2863		959487	960251
2864		1009187	1011094
2865		1447100	1449373
2866		250898	251953
2867		246242	246502
2868		240859	243303
2869		243543	244121
2870		244327	245094
2871		245065	245805
2872		246712	247461
2873		247637	248134
2874		252005	252298
2875		252301	252699
2876		252709	253161
2877		245961	246239
2878		2363040	2363642
2879		1665368	1666588
2880		2520751	2522007
2881		2523149	2523913
2882		2474716	2475651
2883		3083942	3084073
2884		3084209	3084424
2885		2916067	2917407
2886		2917428	2918768
2887		2918770	2920122
2888		2920557	2921006
2889		2921024	2921806
2890		2921806	2922135
2891		2923370	2924218
2892		2898614	2899891
2893		1984949	1985452
2894		404988	405446
2895		2705820	2706776
2896		2705344	2705823
2897		1445543	1447042
2898		1441075	1443714
2899		1439345	1439767
2900		1439082	1439348
2901		1435284	1438808
2902		2379104	2379565
2903		2378744	2379049
2904		1439878	1440867
2905		1363574	1364839
2906		1679000	1679722
2907		1680183	1680902
2908		1679719	1680054
2909		2752030	2752320
2910		2752310	2752786
2911		2755666	2756622
2912		2757007	2758416
2913		2758569	2759195
2914		2759373	2761562
2915		2761559	2763175
2916		2763535	2763798
2917		2763940	2765013
2918		2765006	2765377
2919		2765732	2766595
2920		2766687	2767508
2921		2767725	2768426
2922		2768703	2769146
2923		2769170	2769637
2924		2771340	2773043
2925		2773941	2774399
2926		2774408	2774890
2927		2775137	2775454
2928		2776168	2780748
2929		2697685	2697945
2930		466636	467454
2931		464836	466536
2932		467607	468065
2933		209679	211820
2934		212331	213629
2935		213678	213932
2936		213925	214125
2937		214291	214836
2938		211877	212266
2939		932447	936436
2940		793079	793867
2941		1386954	1387919
2942		798845	799798
2943		797809	798804
2944		1051070	1051300
2945		1051290	1051463
2946		1051512	1052585
2947		765207	767183
2948		767201	769834
2949		745158	745949
2950		2063243	2063788
2951		668519	669130
2952		669154	669795
2953		1985531	1985782
2954		1228706	1229617
2955		506510	507304
2956		507442	507783
2957		508099	510603
2958		510865	511797
2959		511800	513092
2960		461139	463010
2961		463161	463532
2962		463626	464024
2963		464076	464771
2964		474603	475175
2965		475206	475595
2966		513217	513624
2967		513625	514083
2968		514080	514997
2969		515143	515820
2970		515807	516586
2971		516649	517503
2972		517564	518373
2973		519640	522054
2974		535810	536688
2975		530519	531445
2976		502700	503920
2977		914575	915270
2978		442828	443739
2979		442275	442865
2980		440773	442221
2981		2987957	2988382
2982		2362576	2363001
2983		1952602	1955031
2984		1955056	1956156
2985		2007845	2008513
2986		2008624	2009103
2987		2480198	2481361
2988		2478660	2480198
2989		2486045	2487190
2990		2798156	2798497
2991		2798745	2798990
2992		2798987	2799397
2993		2795542	2796066
2994		3090959	3091522
2995		3091522	3091938
2996		3122258	3123481
2997		373092	374105
2998		374683	375894
2999		375996	376535
3000		376759	377592
3001		378830	379105
3002		379293	380066
3003		381963	383159
3004		385431	386198
3005		384456	385418
3006		386195	387022
3007		383283	383840
3008		740298	741779
3009		742050	742793
3010		742816	743472
3011		743466	744398
3012		744388	745122
3013		745946	746992
3014		747144	748205
3015		748202	748930
3016		748945	751392
3017		826468	828204
3018		828197	829195
3019		837753	838430
3020		838472	840754
3021		841019	841279
3022		841555	842481
3023		842478	844703
3024		850237	851820
3025		852406	852873
3026		852870	853988
3027		854047	854967
3028		855186	856778
3029		857019	858284
3030		858436	859251
3031		859397	861829
3032		194903	195664
3033		234027	234782
3034		234816	235538
3035		237335	238120
3036		239419	240189
3037		262914	263231
3038		263972	264430
3039		265334	265777
3040		266408	267229
3041		267321	268184
3042		268513	269406
3043		274549	275952
3044		275939	276871
3045		281481	282410
3046		282425	284392
3047		284619	286001
3048		286013	287623
3049		4603827	4604063
3050		287628	288386
3051		1399834	1401279
3052		1401279	1402589
3053		1402765	1403673
3054		1404003	1404566
3055		1404587	1405819
3056		1406074	1407057
3057		1409037	1409972
3058		1410024	1411259
3059		1411261	1411476
3060		1417789	1418265
3061		1418389	1418685
3062		1418708	1419130
3063		1419143	1420000
3064		1420007	1420753
3069		4061626	4062318
3070		1433784	1434917
3071		1391251	1392864
3072		2041675	2042472
3073		2042962	2050038
3074		2054882	2055598
3075		2056227	2057714
3076		2072803	2074335
3077		2074332	2074778
3078		2074841	2075062
3079		2075136	2075504
3080		2075593	2075967
3081		2077056	2077385
3082		2085353	2086282
3083		2086328	2087152
3084		2645348	2650309
3085		2657925	2658311
3086		2840595	2841065
3087		2659665	2660153
3088		545904	547571
3089		1957304	1957870
3090		2095345	2096325
3091		2096471	2097637
3092		1718414	1718848
3093		1717900	1718367
3094		1101769	1102419
3095		1101375	1101764
3096		1100934	1101350
3097		1100074	1100907
3098		1104184	1104516
3099		1342781	1344766
3100		3193342	3194775
3101		2663457	2664737
3102		1722158	1722679
3103		1722760	1723656
3104		1725861	1726268
3105		1444402	1445307
3106		915696	917354
3107		913181	914080
3108		897741	898868
3109		1379971	1380876
3110		1644429	1644761
3111		1161470	1161847
3112		1161861	1162502
3113		1162483	1163307
3114		1163318	1164343
3115		1164366	1164908
3116		1167423	1168055
3117		1168296	1168553
3118		1168635	1169597
3119		1173315	1174388
3120		1174650	1175849
3121		1175842	1176543
3122		1176543	1177787
3123		1177816	1178727
3124		1178743	1179582
3125		1179702	1180490
3126		1180487	1180948
3127		1193050	1193511
3128		1193521	1194174
3129		1196090	1196755
3130		1196756	1197460
3131		34300	34695
3132		2660605	2661345
3133		2662412	2663266
3134		2664729	2665868
3135		2666028	2666918
3136		2667054	2668415
3137		2668412	2668930
3138		2668930	2669250
3139		2669247	2670059
3140		2670069	2671271
3141		2687693	2689120
3142		2671368	2671790
3143		2671838	2672710
3144		2672722	2673783
3145		2673849	2674847
3146		2674872	2676383
3147		2676406	2677389
3148		2677486	2680767
3149		2680885	2682078
3150		861835	862734
3151		862865	863527
3152		866743	868614
3153		868634	870172
3154		870190	871110
3155		871113	872024
3156		872202	874550
3157		874558	875886
3158		875933	877258
3159		877471	877854
3160		877965	879080
3161		879077	879703
3162		1852120	1852878
3163		1853015	1853995
3164		1854005	1854952
3165		1854957	1855793
3166		1855814	1856857
3167		1856874	1858253
3168		1858280	1859356
3169		1859726	1859998
3170		1823164	1823649
3171		1862806	1863660
3172		1863750	1864496
3173		1864932	1866866
3174		1866979	1868262
3175		1868409	1869884
3177		1871598	1872101
3178		1872376	1872822
3179		1872779	1873600
3180		1873697	1874878
3181		1874933	1875280
3182		1875739	1876764
3183		1877031	1877279
3184		1877613	1877972
3185		1878145	1878783
3186		1878910	1879833
3187		1879936	1881021
3188		1881212	1882657
3189		1882689	1883813
3190		1883869	1884834
3191		1887975	1888556
3192		1888596	1889291
3193		1889349	1891259
3194		1891391	1891735
3195		1892157	1892456
3196		1896451	1898049
3197		1898053	1899609
3198		2787007	2787984
3199		2795233	2795532
3200		2797186	2797635
3201		2807639	2808376
3202		2814534	2814962
3203		2814959	2815525
3204		632809	633969
3205		633970	634599
3206		634572	635792
3207		635939	636841
3208		637050	637796
3209		641311	642549
3210		644340	645803
3211		645854	646732
3212		646707	647258
3213		647262	648794
3214		648805	649713
3215		649710	650006
3216		653085	653765
3217		653806	655191
3218		1724683	1725780
3219		240343	240816
3220		264844	265311
3221		291546	292172
3222		292444	293142
3223		293169	294023
3224		294363	294803
3225		294920	296320
3226		296994	297950
3227		297960	300158
3228		300155	301111
3229		301108	301797
3230		302215	302829
3231		303719	304429
3232		304398	306041
3233		306031	308556
3234		308582	309250
3235		309308	309895
3236		2134128	2135267
3237		2133679	2134122
3238		2131514	2133676
3239		2130582	2131421
3240		2130091	2130579
3241		2128877	2130094
3242		2127685	2128902
3243		2126928	2127674
3244		2126364	2126912
3245		2118184	2119578
3246		2116704	2118182
3247		2115148	2116428
3248		2111458	2112351
3249		316950	317543
3250		317900	319225
3251		319451	320305
3252		320832	321551
3253		321562	322989
3254		322982	323677
3255		323920	324588
3256		332725	333657
3257		333749	334246
3258		334504	335109
3259		335149	336012
3260		336002	337549
3261		337549	338967
3262		339389	340339
3263		340349	341731
3264		342108	343157
3265		343400	344215
3266		344628	344873
3267		344890	345561
3268		345708	345983
3269		346081	347667
3270		347906	348796
3271		350439	351890
3272		351930	353816
3273		393730	394353
3274		397096	398190
3275		420210	421583
3276		436385	437359
3277		437539	439401
3278		443907	444398
3279		444526	445890
3280		531675	532157
3281		532235	533050
3282		536857	538311
3283		538371	539732
3284		539789	541090
3285		541112	542257
3286		542485	543270
3287		543281	544516
3288		544538	545587
3289		372145	373095
3290		548850	549665
3291		568125	569651
3292		570116	570667
3293		570677	571474
3294		571689	572144
3295		572307	572597
3296		573179	573562
3297		576621	576836
3298		576836	577333
3300		577823	578116
3301		578407	578817
3302		579103	579309
3303		592551	593993
3304		605174	605422
3305		605488	606606
3306		650021	651079
3307		651458	653116
3308		674793	675770
3309		675934	676641
3310		676638	678065
3311		678075	678629
3312		678731	679438
3313		679435	680886
3314		680946	682616
3315		690129	691007
3316		691097	691564
3317		691561	692601
3318		692754	694178
3319		694324	695499
3320		707557	708963
3321		709013	709339
3322		783105	784046
3323		784160	784540
3324		799982	801034
3325		801110	802543
3326		802726	804987
3327		814962	815870
3328		819107	819811
3329		820016	820729
3330		820765	821721
3331		821721	822962
3332		822959	823720
3333		823853	824263
3334		824225	825331
3335		825342	826475
3336		882015	882611
3337		884169	884453
3338		884539	885354
3339		885354	886562
3340		886646	887182
3341		887357	889042
3342		889312	889689
3343		892180	892656
3344		897212	897700
3345		903175	903690
3346		903816	904139
3347		904136	904966
3348		904963	905976
3349		906075	907505
3350		907516	908517
3351		910405	911373
3352		911385	913037
3353		917351	918343
3354		918458	919573
3355		919570	921516
3356		882896	884128
3357		946452	947882
3358		947883	948791
3359		954095	955855
3360		955985	956677
3361		968612	969844
3362		970975	971868
3363		982298	982846
3364		982873	983520
3365		993264	994055
3366		994066	995211
3367		995208	996167
3368		996160	996735
3369		997091	997630
3370		997713	998414
3371		998439	1001039
3372		1001030	1002100
3373		1002112	1002654
3374		1002662	1003177
3375		1005175	1005717
3376		1005714	1006823
3377		1007067	1009175
3378		1015762	1017522
3379		1014119	1014682
3380		1020361	1020990
3381		1020953	1023106
3382		1026334	1026996
3383		1027169	1027582
3384		1027627	1027944
3385		1028002	1029192
3386		1029287	1029565
3387		1043453	1043899
3388		1043887	1045026
3389		1045072	1047168
3390		1047168	1047914
3391		1047911	1048555
3392		1048662	1048967
3393		1443904	1444230
3394		1449621	1451666
3395		1451951	1452880
3396		1453188	1453934
3397		1453949	1454446
3398		1454454	1455524
3399		1455521	1456288
3400		1456288	1457076
3401		1457078	1458505
3402		1458495	1458917
3403		1458917	1460122
3404		1460149	1461462
3405		1461563	1462513
3406		1462495	1463085
3407		1475645	1476250
3408		1476250	1477146
3409		1477162	1478919
3410		1478933	1480225
3411		1492172	1493095
3412		1493312	1494655
3413		1497493	1498473
3414		1500481	1501149
3415		1501741	1502889
3416		1504196	1504732
3417		1502929	1504104
3418		1504805	1506766
3419		1507532	1507948
3420		1508027	1509433
3421		1509678	1510823
3422		1510841	1511854
3423		1511855	1512796
3424		1512786	1513580
3425		1513602	1515026
3426		1515413	1515586
3427		1515672	1515905
3428		1515906	1516355
3429		1516352	1516870
3430		1517051	1518088
3431		1518286	1518951
3432		1518987	1521089
3433		1521331	1522392
3434		1522505	1524004
3435		1524271	1524888
3436		1524964	1525176
3437		1531306	1531875
3438		1532048	1532893
3439		1542408	1542743
3440		1550422	1550706
3441		1555136	1556062
3442		1556055	1557041
3443		1557038	1557934
3444		1557931	1558953
3445		1558955	1560505
3446		1560519	1561100
3447		1561358	1563757
3448		1563782	1565164
3449		1565528	1566847
3450		1577657	1578814
3451		1578866	1580548
3452		1580950	1581711
3453		1582231	1584510
3454		1584844	1585758
3455		1585817	1586320
3456		1586333	1586863
3457		1596641	1598233
3458		1598312	1599265
3459		1599514	1601049
3460		1601043	1602071
3461		1602071	1603063
3462		1603075	1604097
3463		1604124	1604999
3464		1605023	1605313
3465		1605370	1606128
3466		1606132	1607046
3467		1608931	1609878
3468		1609990	1610349
3469		1610349	1611275
3470		1611339	1612727
3471		1612828	1613709
3472		1613787	1614902
3473		1626376	1627062
3474		1627477	1628937
3475		1631063	1631329
3476		1631646	1632236
3478		1632909	1633871
3479		1635071	1635481
3480		1637054	1637551
3481		1637548	1638081
3482		1638078	1638389
3483		1638394	1638609
3484		1640513	1641265
3485		1641279	1642328
3486		1643921	1644226
3487		1635633	1635806
3488		1627239	1627442
3489		1653371	1653697
3490		1653832	1654173
3491		1654771	1655481
3492		1655589	1655894
3493		1656093	1658519
3494		1658580	1661003
3495		1661014	1661631
3496		1661633	1662487
3497		1662530	1663144
3498		1663339	1664595
3499		1664548	1665243
3500		1666723	1667616
3501		593983	594666
3502		1067734	1069062
3503		1069083	1069577
3504		1069588	1070178
3505		1070188	1070988
3506		1070996	1071382
3507		1071394	1072086
3508		1072086	1073234
3509		1081466	1082593
3510		1085329	1085742
3511		1085744	1087069
3512		1087062	1089080
3513		1089089	1091512
3514		1092099	1093457
3515		1095066	1096052
3516		1097109	1098047
3517		1098102	1098839
3518		1098863	1099417
3519		1099519	1100010
3520		1104637	1104948
3521		1105043	1105576
3522		1105578	1106999
3523		1107007	1108164
3524		1636479	1636691
3525		1123341	1124549
3526		1126029	1126952
3527		1127062	1128597
3528		557435	557977
3529		558197	558889
3530		558920	561523
3531		561559	562542
3532		1210903	1211226
3533		1212551	1213282
3534		1213487	1214698
3535		1216551	1218074
3536		1225823	1226191
3537		1226294	1226695
3538		1226904	1227230
3539		1227302	1227961
3540		1228038	1228499
3541		1239558	1241294
3542		1242403	1243014
3543		1241389	1242303
3544		1243016	1243750
3545		1248348	1248980
3546		1248991	1250061
3547		1250289	1252208
3548		1252308	1255175
3549		1338267	1338575
3550		1341621	1342370
3551		1387894	1388622
3552		1355826	1357211
3553		1357514	1358932
3554		1359144	1359908
3555		1368240	1369919
3556		1369933	1371225
3557		1371246	1372127
3558		1372114	1372956
3559		1372987	1374039
3560		1374058	1374846
3561		1374856	1375911
3562		1375908	1378175
3563		1378172	1378831
3564		1380987	1381985
3565		1382141	1383538
3566		1388957	1389877
3567		1390015	1390914
3568		1392915	1393946
3569		1669984	1670805
3570		1670844	1671173
3571		1671160	1671525
3572		1671937	1672971
3573		1676451	1677395
3574		1677581	1678963
3575		1701292	1702332
3576		1703274	1703714
3577		1703791	1704372
3578		1704372	1704950
3580		1707166	1708224
3581		1708228	1708848
3582		1708852	1709547
3583		1710793	1712295
3584		1713050	1713913
3585		1716517	1717626
3586		1719049	1719285
3587		1719288	1720145
3588		1720145	1722157
3589		1723705	1723944
3590		1724047	1724646
3591		1902825	1903283
3592		1732459	1733274
3593		1734145	1735314
3594		1742895	1744151
3595		1744724	1745029
3596		1745155	1746759
3597		1746771	1747583
3598		1747587	1748372
3599		1749752	1751854
3600		1749101	1749748
3601		1748369	1749037
3602		1751875	1752501
3603		1752956	1753165
3604		1756898	1757314
3605		1757327	1758547
3606		1758544	1759815
3607		1759790	1760536
3608		1760546	1762033
3609		1762958	1763146
3610		1763246	1763656
3611		1763653	1766709
3612		1767098	1768210
3613		1768639	1768995
3614		1769095	1770309
3615		1770536	1771801
3616		1775220	1776371
3617		1776414	1777325
3618		1777641	1778405
3619		1778425	1779363
3620		1779419	1780708
3621		1780705	1780998
3622		1787832	1789268
3623		1789331	1790044
3624		1803349	1804107
3625		1805424	1805714
3626		1805820	1806680
3627		1806721	1807257
3628		1807404	1808072
3629		1808235	1808825
3630		1808958	1810349
3631		1810353	1811156
3632		1811445	1811687
3633		1821539	1822426
3634		1822386	1822961
3635		1823979	1824947
3636		1824940	1826283
3637		1826280	1827758
3638		1827755	1828789
3639		1828786	1830006
3640		1831425	1832135
3641		1832140	1832817
3642		1832832	1833539
3643		1833539	1834087
3644		1834097	1835263
3645		1835236	1836771
3646		1836771	1837424
3647		1837491	1838798
3648		1838807	1839427
3649		1839514	1839921
3650		1839887	1840159
3651		1841855	1842895
3652		1903712	1904278
3653		1960604	1960996
3654		1906285	1906572
3655		1755745	1756749
3656		1735480	1735569
3657		1907332	1908123
3658		1908300	1909673
3659		1913655	1914152
3660		1914282	1915565
3661		1915534	1918167
3662		1918247	1919686
3663		1919804	1920040
3664		1920145	1920336
3665		1920337	1920993
3666		1921389	1921730
3667		1921743	1922615
3668		1922619	1922993
3669		1923464	1924120
3670		1924144	1924806
3671		1950290	1950685
3672		1950726	1951469
3673		1951466	1952437
3674		1963067	1964215
3675		1986246	1986569
3676		1995835	1996503
3677		1996518	1997504
3678		2023535	2024350
3679		2024347	2026041
3680		2031143	2031508
3681		2034818	2036176
3682		2036176	2036847
3683		2036980	2037393
3684		2037502	2038506
3685		2038507	2039142
3686		2039399	2040049
3687		2040392	2040922
3688		2135926	2137509
3689		2147063	2149009
3690		2149209	2149670
3691		2149735	2150496
3692		2150493	2151152
3693		2152040	2153287
3694		2153287	2156409
3695		2156410	2159487
3696		2163213	2163545
3697		2163692	2165053
3698		2166013	2166330
3699		2175534	2176586
3700		2176843	2178120
3701		2178117	2179121
3702		2179118	2180083
3703		2180057	2180803
3704		2180855	2181673
3705		2181738	2182538
3706		2182535	2183323
3707		2183546	2183818
3708		2183939	2184763
3709		2184982	2185320
3710		2231622	2231861
3711		2232055	2233293
3712		2266876	2267589
3713		2268001	2268567
3714		2268748	2270304
3715		2325389	2326165
3716		2326170	2327819
3717		2332358	2332981
3718		2356064	2356867
3719		2356885	2358174
3720		2358231	2359436
3721		2359451	2360233
3722		2360453	2361655
3723		2361755	2362297
3724		2363950	2365089
3725		2365093	2366061
3726		2366061	2368043
3727		2368040	2368930
3728		2368930	2370582
3729		2370914	2371300
3730		2382017	2383744
3731		2383882	2384853
3732		2384956	2385459
3733		2385732	2386448
3734		2386657	2387079
3735		2387135	2387986
3736		2405583	2406800
3737		2406884	2407483
3738		2407542	2409374
3739		2409461	2410111
3740		2410122	2410616
3741		2410699	2411154
3742		2416656	2417198
3743		2417256	2417810
3744		2417863	2418507
3745		2418643	2419290
3746		2419730	2420623
3747		2420671	2421561
3748		2436964	2438142
3749		2439786	2441792
3750		2441913	2442191
3751		2442225	2442773
3752		2446628	2447179
3753		2447250	2448071
3754		2448073	2448612
3755		2448609	2449097
3756		2449094	2449606
3757		2449606	2450358
3758		2453105	2453668
3759		2454349	2454834
3760		2455037	2457181
3761		2457181	2458491
3762		2458672	2458956
3763		2461034	2462092
3764		2465877	2466239
3765		2466236	2467156
3766		2467153	2468484
3767		2469099	2469539
3768		2471626	2471988
3769		2472054	2472878
3770		2473006	2473542
3771		2473533	2473895
3772		2473895	2474200
3773		2488278	2489972
3774		2487264	2488208
3775		2490026	2491276
3776		2491789	2492424
3777		2493072	2493314
3778		2496693	2498390
3779		2498405	2499139
3780		2499152	2500009
3781		2500012	2502507
3782		2502532	2503569
3783		2503569	2504654
3784		2504669	2505916
3785		2505938	2506264
3786		2507652	2508908
3787		2509490	2510728
3788		714635	715129
3789		2523952	2524878
3790		2535771	2536505
3791		2542774	2543631
3792		2543795	2544691
3793		2544695	2546119
3794		2546124	2547428
3795		2547668	2548567
3796		2548663	2549238
3797		2549299	2549748
3798		2549735	2550160
3799		2528269	2529255
3800		2553250	2553750
3801		2553763	2554422
3802		2556880	2558088
3803		2558279	2558920
3804		2559390	2559635
3805		2559647	2560015
3806		2560133	2560549
3807		2560546	2561139
3808		2561614	2561991
3809		2562002	2562394
3810		2562545	2563354
3811		2563503	2564906
3812		2564903	2566129
3813		2566346	2567533
3814		2567523	2568359
3815		2568370	2569773
3816		2569785	2570072
3817		2570179	2570472
3818		2570511	2571527
3819		2571524	2572327
3820		2572324	2573025
3821		2573000	2573479
3822		2573492	2573827
3823		2574120	2576399
3824		2579756	2580799
3825		2591094	2591792
3826		2591866	2593881
3827		2593896	2594759
3828		2495079	2496317
3829		2614116	2615579
3830		2615600	2615959
3831		2616097	2616798
3832		2624717	2626960
3833		2627312	2627503
3834		2627814	2628332
3835		2628348	2628887
3836		2633621	2633836
3837		2633906	2635378
3838		2635496	2636674
3839		2636685	2637305
3840		2643035	2645347
3841		2601869	2602816
3842		2602833	2604272
3843		2604284	2604934
3844		2604939	2606519
3845		2606509	2608176
3846		2608186	2608731
3847		2608728	2609486
3848		2609479	2609892
3849		2609922	2611934
3850		2611956	2612804
3851		2612842	2613903
3852		2734168	2734905
3853		2717245	2717943
3854		2717975	2720635
3855		2739897	2740415
3856		2745984	2746775
3857		3187903	3188652
3858		3188654	3189718
3859		3190230	3190859
3860		3190886	3192547
3861		594823	596196
3862		596354	596686
3863		596702	597925
3864		476291	477841
3865		478005	478475
3866		478591	479142
3867		485760	489122
3868		922136	922456
3869		1050684	1050896
3870		1211926	1212330
3871		1200010	1200255
3872		1200720	1201061
3873		1200999	1201307
3874		1201482	1202156
3875		1202491	1203048
3876		1203045	1203383
3877		1206136	1206720
3878		1304845	1305174
3879		1321244	1322125
3880		2379630	2380547
3881		2380735	2381946
3882		1347004	1348131
3883		2419347	2419709
3884		2057988	2058938
3885		2059040	2059957
3886		1130241	1130657
3887		1130661	1131065
3888		1131077	1131772
3889		1131797	1133005
3890		1133025	1133780
3891		1133952	1134734
3892		1136594	1137535
3893		1960996	1963074
3894		371339	372148
3895		1244383	1244823
3896		2462274	2463029
3897		317555	317791
3898		398249	398557
3899		398817	399029
3900		1050186	1050398
3901		264528	264767
3902		2775475	2775804
3903		572144	572314
3904		969896	970078
3905		1215012	1215248
3906		1215291	1215563
3907		1215592	1215858
3908		1215971	1216219
3909		1221528	1221857
3910		1266147	1266539
3911		1395389	1395646
3912		1355447	1355692
3913		1423401	1423664
3914		1443711	1443896
3915		1452892	1453179
3916		1506858	1507088
3917		1554089	1554304
3918		607059	607211
3919		1702973	1703188
3920		1875302	1875556
3921		1877427	1877609
3922		1892576	1892755
3923		2026212	2026394
3924		2794892	2795050
3925		3248099	3248398
3926		1959996	1960484
3927		3739132	3739605
3928		3975548	3976627
3929		4013377	4014192
3930		4020241	4020756
3931		303077	303406
3932		309970	310560
3933		311336	311563
3934		311738	312001
3935		793996	794145
3936		773419	773532
3940		262552	262893
3941		1118530	1118670
3942		1119924	1120178
3943		1204772	1204954
3944		1207355	1207768
3945		1243951	1244205
3946		10643	11356
3947		1218206	1218424
3948		4350931	4351104
3949		4528278	4528556
3950		2370579	2370914
3951		4374576	4374722
3952		4266832	4267035
3953		1333315	1333482
3954		613165	613383
3955		572953	573093
3956		571591	571692
3957		2087235	2087489
3958		1067304	1067477
3959		4190660	4190860
3960		3476614	3476814
3961		2525963	2526181
3962		2166736	2167635
3963		3582427	3582582
3964		4374340	4374465
3965		2824414	2825373
3966		469860	471641
3967		2263063	2263317
3968		2492720	2492995
3969		2768467	2768703
3971		1421424	1421609
3972		1905472	1905615
3973		1906647	1906790
3974		5234	5530
3975		2509023	2509349
3976		21181	21399
3977		2023010	2023237
3978		1635978	1636133
3979		1702575	1702700
3980		1306812	1306985
3981		1515123	1515218
3982		1620670	1620765
3983		2588829	2588888
3984		3774194	3774403
3985		4610151	4610312
3986		2590784	2590984
3987		3723436	3723735
3988		4302151	4302426
3989		3851576	3851665
3993		3698003	3698110
3994		4311891	4312220
3995		851894	852163
3996		2474332	2474532
3997		1143725	1144045
3998		1202247	1202447
3999		1221867	1222211
4000		1872102	1872206
4001		1507310	1507486
4002		1634780	1635013
4003		1803189	1803296
4004		1906949	1907188
4005		2213679	2213786
4006		2355838	2356023
4007		3838238	3838531
4008		4531819	4532076
4009		3645728	3645856
4010		311598	311738
4012		1222213	1222386
4013		1222487	1222672
4014		238257	238736
4015		4237800	4238078
4016		1342460	1342633
4017		2301628	2301792
4018		1669801	1669884
4019		1333184	1333312
4020		4504471	4504596
4021		709862	709948
4022		1581786	1581983
4023		77388	77519
4024		1985897	1985983
4025		3192788	3192847
4026		3054912	3054971
4027		3193163	3193222
4028		2151373	2151432
4029		2151705	2151761
4030		3948530	3948580
4031		4390915	4390968
4032		312365	312466
4033		1344820	1344924
4034		1463189	1463254
4035		1876898	1876972
4036		1876797	1876895
4037		1944139	1944204
4038		2085076	2085138
4039		2227004	2227087
4040		2494943	2495014
4041		2903579	2903719
4042		2987841	2987921
4043		3030839	3030964
4044		3305875	3305955
4045		4051670	4051780
4046		1637104	1637358
4047		2698139	2698219
4048		3923767	3923998
4049		3680184	3681470
4050		3869873	3871021
4051		3119656	3121827
4052		3780665	3781684
4053		141431	141967
4054		3476824	3478629
4055		3369106	3370596
4056		603994	604647
4057		2412769	2414913
4058		2051667	2052983
4059		434858	435835
4060		4550924	4552384
4061		4552599	4553372
4062		2522067	2522900
4063		3729154	3730146
4064		3733002	3734180
4065		1353491	1355134
4066		1352529	1353494
4067		1351652	1352542
4068		2799370	2801514
4069		1489986	1490153
4070		1129427	1130086
4071		1134787	1135485
4072		1135497	1136594
4073		2014578	2015951
4074		2015970	2016413
4075		2016410	2017537
4076		367835	369499
4077		369501	370445
4078		370448	371329
4079		366811	367644
4080		572594	572956
4083		225500	225575
4084		2516178	2516253
4085		2516063	2516138
4087		563946	564022
4088		2816495	2816571
4089		2464331	2464405
4090		3980398	3980474
4093		2042573	2042648
